"","ConI1I2","ConI1I3","ConI1I4","ConI2I1","ConI2I3","ConI2I4","ConI3I1","ConI3I2","ConI3I4","ConI4I1","ConI4I2","ConI4I3","ConPI1","ConPI2","ConPI3","ConPI4","PV_flight","A1","A2","A3","A4","gam1","gam2","gam3","gam4","NPV"
"11",1.65237932454449,0.0886882150845531,1.57990976846661,1.72714998180113,1.34328305158633,0.61726856064757,0.0802738640972875,1.26731216398907,1.79464795559847,1.63391760749765,0.664572486878859,1.85012934638113,0.391158726961019,0.731959492601005,0.507161099365399,0.419807149355676,84.3950617283951,200,150,250,150,-5e-04,0.001,-0.00025,0,51.98
"12",1.62192105138291,0.0922229632209574,1.69401569821088,1.69175520109569,1.32401724867832,0.610053588630764,0.0838740775806203,1.31607856696502,1.75570125020452,1.75565944224227,0.652972510808048,1.80256637386958,0.409457367276222,0.728229676268564,0.524611452443028,0.433959192504669,85.2839506172839,250,250,100,300,5e-04,0.00075,0.001,0.00125,52.45
"13",1.66726462233205,0.0930656558274176,1.71571299565168,1.73819562218863,1.35435680955008,0.639025103136223,0.0981734109874921,1.28607273277192,1.8363802582692,1.71610470805337,0.598971575471692,1.82825649885913,0.399850118171417,0.741877168629328,0.502649409933667,0.450923138354643,84.4938271604938,250,150,300,200,0.00175,0.00025,0.00075,0.00025,52.23
"14",1.50649515048133,0.0982040038264687,1.78844088400904,1.49869656293106,1.16741163463863,0.625970637903529,0.0845114366230091,1.17045293772803,1.84986057318967,1.80746495198236,0.673660285663189,1.88730355493871,0.43713196291532,0.697555746703319,0.498934923984538,0.436565286960689,86.7160493827161,250,300,200,100,0.00025,0.0015,0.001,0.001,52.12
"15",1.45748911365648,0.0877674549954048,1.57879328164983,1.5186862531767,1.16792277741179,0.6810797318722,0.0798811601949142,1.09784812352527,1.66493839298343,1.59010808900614,0.686144477108768,1.66760925466504,0.369582918640815,0.682121392007981,0.440012011593783,0.43656220868924,86.0740740740741,200,100,150,300,0.001,0.00075,-5e-04,0.00125,52.06
"16",1.55321265867442,0.0836572893280918,1.78492571871508,1.60964171551348,1.26185661406924,0.644136387206736,0.0977184155368787,1.1991692807315,1.86811028856743,1.80565281663805,0.602481214775631,1.86621934289136,0.443095757016729,0.693177583530228,0.539874573704502,0.460444273029899,83.8518518518518,200,250,100,300,0.001,5e-04,0.00025,5e-04,52.32
"17",1.620819957322,0.0861817862078608,1.57987590226701,1.69389715747447,1.36945929750363,0.567272702952783,0.0910473212191999,1.29657639411115,1.69371478576386,1.59332982148221,0.615781664659858,1.70613311149716,0.391085446048943,0.693082997085511,0.501022625063602,0.406061871180315,83.358024691358,300,300,250,250,0.0015,0,0.00175,-0.00025,51.98
"18",1.60412081916314,0.0806027710231471,1.64285913232942,1.68161606441449,1.33359559931533,0.6071494070225,0.0800333551629258,1.27654134308818,1.7531464895418,1.64775484524502,0.608862081733918,1.77026466410067,0.40788820912019,0.695238370741041,0.511004479101174,0.423983645817637,84.3950617283951,150,250,250,100,0,5e-04,0.001,-0.00025,52.04
"19",1.67724336604037,0.0964157539266795,1.66854805077118,1.67264234174336,1.31349956720832,0.604094870808281,0.0900565046918562,1.30960646380379,1.90712678585014,1.63293750196734,0.613557662634342,1.85718124499352,0.409189083723627,0.760324559279977,0.487136826198087,0.436238033501605,87.3086419753086,250,100,300,300,0.002,-5e-04,-5e-04,5e-04,51.69
"20",1.64170114264871,0.0828868778871375,1.73964814773627,1.71357675472967,1.37124094161035,0.599860903230672,0.0837863066784319,1.30788792110521,1.91376680228702,1.73781285725434,0.608273978690792,1.91245578734515,0.415819965590407,0.697597729412177,0.517499880487397,0.452809657994384,84.4938271604938,100,250,250,100,0.00175,-0.00025,-0.00025,0,52.34
"21",0.101538120317026,1.1618801130684,1.2147405912432,0.117786821596492,1.19185864248677,1.85850994030116,1.15767114085992,1.10872664156634,1.23757927215223,1.24195813063311,1.8625026879052,1.23882661774611,0.237400173094543,0.535820852397951,0.948507663503564,0.375460707111276,71.6543209876543,150,150,200,250,0.00025,5e-04,-5e-04,0.00075,48.49
"22",0.101353925448086,0.887925403792477,1.1334419133608,0.117748789102711,0.873356989261605,1.58758935081274,0.942080522090048,0.922798744303681,1.13068280643483,1.14719846240925,1.60337819021926,1.12464369450727,0.226048116018787,0.539698011681379,0.677801653555674,0.345719308779777,73.037037037037,100,250,150,200,0.00075,0.001,0,0.001,45.98
"23",0.111080682995602,1.39363772599123,1.16644919675668,0.131242534596267,1.14323145056174,1.97420211251727,1.38732202541285,1.22490437627645,1.09668629275431,1.14366160060746,1.94634022405963,1.11196850531873,0.247438346308349,0.647333555914049,0.957177086409814,0.356150165423855,73.9753086419753,250,250,300,300,0.001,0.00025,0.00025,-5e-04,47.75
"24",0.119222076802703,1.16058175563719,1.16357558114715,0.118570217740273,1.11632422699102,1.76597756900981,1.14927240788456,1.09765057794155,1.20164348092108,1.16438937498285,1.73092950545223,1.1878472947923,0.253578328309999,0.564781991434086,0.806330667770325,0.322827491184418,74.0740740740741,200,300,150,300,0.00075,-5e-04,0,0.0015,46.97
"25",0.108993454274434,1.10600086626833,1.13892473103539,0.125520903633774,1.2245937166022,1.80453690470727,1.11772965288196,1.1418436027766,1.12612190395069,1.12997559416708,1.76502162006509,1.13990131345182,0.211579016129536,0.52248257449449,0.776278018389348,0.359055625641436,68.0987654320988,150,100,200,150,0.00025,0.002,0.0015,0.00175,47.34
"26",0.116455507877899,1.2728193063,1.18004826078624,0.118537939390117,1.27317616628001,1.82725702853983,1.28238511998615,1.25424849055618,1.06462521287305,1.17157762382355,1.77439263768044,1.01116386602025,0.267531791187321,0.625777327341591,0.84060891308836,0.332793237945825,77.1358024691358,250,250,200,100,0.00075,0,5e-04,0.002,45.66
"27",0.121649559075876,1.08299518282819,1.15817577760388,0.1222898141995,0.978814800542525,1.67531319469737,1.01304295972332,0.96512246108402,1.1804817264996,1.15533185050969,1.64359072180019,1.14144758089459,0.235057805067425,0.55209337902694,0.78745493563702,0.355237870321834,75.1604938271605,150,100,100,200,0.001,-0.00025,-5e-04,0.00025,46.44
"28",0.10998836435878,1.14672093789168,1.17617457239501,0.126955628853367,1.14678773336821,1.86581140467378,1.20373391920333,1.20549848552941,1.12957858045168,1.19214488567288,1.85225836959515,1.17930523022382,0.258556209756292,0.61574625768308,0.811418836254281,0.347235813165283,71.1604938271605,250,300,100,250,0.001,0.0015,5e-04,-5e-04,45.85
"29",0.123990960327298,1.23290714112434,1.25470990147057,0.123838353017797,1.20682255349541,1.86254439540786,1.21717492702016,1.13604089901051,1.14648383027348,1.29790090886181,1.87243903220684,1.14068113914531,0.26184343192135,0.55864274599059,0.823668406206309,0.357430009756605,72.7901234567901,300,150,100,250,0,0.00125,0.00175,0.0015,46.32
"30",0.133158785205764,1.17828599181685,1.21552709228655,0.132687322612694,1.24529960685293,1.87400780434115,1.16141345409935,1.16047749085363,1.14091406529733,1.25909121493325,1.86452670575091,1.20135585469651,0.265294638714948,0.63003933279326,0.921053960812327,0.342917362743304,74.2716049382716,200,150,300,250,5e-04,5e-04,-0.00025,0.001,46.19
"31",1.22005129097008,2.26119204730406,1.12690509295726,1.28250042910931,1.13568570672341,2.81388906456709,2.24885174950413,1.06109102087322,1.29697635319951,1.12504415862433,2.81779730662928,1.35750006381986,0.749357623957346,0.769406516010884,0.429986284583424,0.621267173319399,95.0617283950617,150,100,150,100,0.00025,0,-5e-04,-0.00025,61.13
"32",1.31084594048556,2.46094199653642,1.12163504020455,1.38605607956688,1.13231079754413,2.83691200686195,2.46780291784023,1.13327910344943,1.03805935184032,1.11155224838344,2.80895126519159,1.111266407295,0.846716690109114,0.774084846919918,0.416956013972125,0.66546469186987,94.962962962963,100,250,200,100,0.00075,5e-04,-5e-04,0.00025,60.24
"33",1.19866568290262,2.07788420015353,1.09469870583339,1.20643356295114,1.06164680690502,2.77252164097756,2.12107026425026,1.10436032848323,1.31122732126681,1.09750915935908,2.84621904849054,1.3067357152631,0.665572599228039,0.776072512701718,0.402921360999487,0.611059807272753,96.1481481481482,100,250,150,150,0.0015,0.0015,0.0015,-5e-04,60.48
"34",1.21580766803178,2.07514834985436,0.983856653934855,1.21331459681906,0.89168046467254,2.56459426003082,2.07783669586934,0.89570472754273,1.18948535822246,1.0481581320207,2.6221290143851,1.25220950431254,0.66722994539081,0.625185822425526,0.379749533092738,0.662900342827037,95.8024691358025,250,300,300,200,0.00075,0.00175,0.00125,0.00075,60.28
"35",1.59732312609581,2.32138025292561,1.04011176691556,1.60003846278864,1.20021872646892,3.07145432207698,2.2714897012539,1.13595949873928,1.24343958974991,1.04207599325232,3.06357567068573,1.24046241764658,0.781298302671348,0.900607013295193,0.390032150817643,0.613846179983994,93.037037037037,250,200,300,150,-5e-04,0.00025,-5e-04,-5e-04,60.65
"36",1.15528357692677,2.30756100932232,1.04104217631079,1.1743658840409,1.1769435106545,2.76105224632457,2.31566364246927,1.18745442784537,1.17150337470171,1.03907631048455,2.78860084010305,1.24447051738802,0.733657335509018,0.861829055183495,0.425185297539737,0.628497160884109,96.641975308642,200,300,200,250,0.001,0.00125,5e-04,0.0015,60.41
"37",1.28044999655953,2.32665713887525,1.11527962254036,1.23008613493555,1.01565433417505,2.93900987059331,2.40016174115516,1.0658579566826,1.16490195925269,1.16802699054395,3.00307850318628,1.1640794557554,0.804166844757001,0.871611675097497,0.409514754037438,0.595900794970292,94.7160493827161,100,100,100,250,0.00025,0.002,0.0015,0.00125,61.64
"38",1.49882735639796,2.34127263226067,1.14665497794751,1.50309854598342,0.986648611674268,2.70821416021498,2.32038182684352,0.99135429846033,1.21228744078407,1.15235671853786,2.77752951245631,1.27126878384372,0.763123098346401,0.804177859372226,0.413330144527272,0.637411625466185,94.962962962963,200,100,200,150,0.002,0.002,-0.00025,0.00025,60.42
"39",1.26462926720422,2.30980919763263,1.12042602798097,1.26525961165374,0.921816174177058,2.83401975775473,2.24964417177048,0.939768849632343,1.31587221784731,1.09499072978702,2.78066274844292,1.40105140286466,0.768074668088935,0.770730821770511,0.427764933140808,0.637511751906099,95.0617283950617,100,100,300,150,0.00125,0.00175,0,0.00125,61.29
"40",1.36496506946308,2.26530408083625,1.06562293004528,1.42029911287984,1.0789942789469,2.78391105975835,2.23422747374124,1.02717662520179,1.36715285566696,0.990046597570032,2.73070518479233,1.43678054227381,0.78046524984558,0.722276728553597,0.433805259715847,0.651815796996424,96.641975308642,150,250,250,250,5e-04,0.00175,-0.00025,0.0015,61.4
"41",0.96035039801517,0.811570588662483,0.425607420018921,0.961608258372525,1.62670907396458,1.67726257960777,0.803643369053048,1.62028503379008,0.10719890203584,0.390989048480918,1.6523046758637,0.117586110338255,0.457792145916028,0.375191835407101,0.451430052688117,0.431683098257168,85.8271604938272,100,150,250,100,0.0015,-5e-04,0.00125,0.0015,49.56
"42",0.998500239516881,0.810106042174011,0.363709171830346,1.05441081952614,1.87904294544591,1.69047139870641,0.809093996274103,1.84606454767281,0.116740093688609,0.36562530132854,1.6698664789543,0.126654833735599,0.44791088581088,0.390624767059215,0.528389430523215,0.484911016583367,87.2592592592593,250,150,300,200,0.00175,0,0.0015,-0.00025,52.41
"43",1.12033937990309,0.803455848506658,0.406433453936999,1.11233348846505,1.90117503994677,1.72921966300225,0.857944099368613,1.94496448600482,0.11539708538092,0.44141091246794,1.79386698016097,0.106643966262418,0.473785615559945,0.408595702968926,0.56388554225356,0.472009606348925,83.0123456790123,300,250,200,200,5e-04,0.00125,0.00025,0.001,50.99
"44",1.07725056651809,0.890381910788758,0.414552393023446,1.13415647790461,1.91983435313425,1.81502394514244,0.941194292236496,1.91970089926484,0.11300178635659,0.44325974523385,1.82637626200726,0.103941246320273,0.490511718712485,0.369802262568589,0.577692089063569,0.554867899797345,81.679012345679,100,250,150,100,0,-0.00025,0.00075,0.00025,50.75
"45",1.28356272557707,1.01928911852149,0.483423285435539,1.33802209015249,2.10568673070521,2.05323560898125,0.957199369524028,2.09676367826486,0.121428997439975,0.479003413081204,2.06537817698705,0.12564413675859,0.543964706174255,0.410578969462837,0.682963240412533,0.608490796039859,84.5432098765432,250,300,200,200,0,5e-04,0.001,0.00075,50.83
"46",1.07997453206905,0.911910789198929,0.416293382979875,1.0657419890052,1.71653108414726,1.77849011071403,0.916599603501948,1.71219604997338,0.108366434410341,0.411409416892533,1.81252364090694,0.121375944436928,0.488457892783448,0.307400836556908,0.57966427581134,0.607404862350574,80.2469135802469,150,100,100,300,0.001,0.001,0.00025,-5e-04,51.23
"47",1.14664287677313,0.910809832797006,0.414563899684682,1.1963527744042,1.95271027835574,1.90254086540185,0.922021997515346,1.90569629380297,0.135588655516117,0.4121479825895,1.90696126442698,0.122283403100742,0.445249148794996,0.369839840162702,0.622793713076106,0.582579710781278,85.3333333333333,250,100,250,250,0.002,0.00025,0.00175,0.00025,52.08
"48",0.920157846514104,0.969458572697789,0.477113059700913,0.967960609381585,2.1208501529505,1.91414215308787,0.978265286781463,2.09030363020752,0.1174957856284,0.437613024035836,1.88048950117499,0.118716102636631,0.433867515620866,0.398422035023804,0.677693421172628,0.623331465679335,84,150,200,250,200,0.00125,0.001,0.00075,-0.00025,50.6
"49",1.33066117564131,0.85881190217879,0.442308929099206,1.26488231179639,2.10296322039772,1.8818265749015,0.811389542253937,2.09070844324871,0.106196031681563,0.444972056379684,1.94302938375542,0.109074845879801,0.485494737134179,0.4460603014233,0.633940435190843,0.5162650138411,82.1728395061728,100,150,100,150,0.002,0,0.00025,5e-04,50.77
"50",1.3388767676939,0.993191283125905,0.527865750176609,1.26565285080203,1.82170716158527,1.85186748783706,0.930381348330943,1.798646120031,0.118118253961421,0.487266133971285,1.89002501389334,0.133554728366357,0.543646657050558,0.417983562591846,0.572578134564694,0.50819643842117,84,200,300,100,250,0.00075,-0.00025,0.00025,5e-04,50.68
"51",1.49028478246576,1.03794163763841,2.14789691471047,1.4065360989708,2.59633268412738,0.145056128878786,1.03502574827193,2.68267259521669,3.96367561731649,2.06755027605434,0.138240158492793,3.90226407070672,0.638267955607161,0.685679244268097,0.622344533400786,1.39739465716628,87.358024691358,250,300,250,300,0,0.00075,0.00025,0,54.76
"52",1.62739979713061,0.791636417571318,1.99375208446903,1.69659119231721,2.45145984227452,0.137745323043672,0.792975854837567,2.50115484912081,3.83635823319306,1.99372564823288,0.142558137330134,3.83499931004685,0.631775723689747,0.711286029582516,0.548518670371242,1.45821020586863,85.7283950617284,300,300,250,150,0.0015,0.00075,0.00125,0.001,54.38
"53",1.48162874075471,1.12746834567803,1.82390903354165,1.55776744807461,3.05557072648395,0.140319041415332,1.07350984129795,3.00442458529164,4.05241076639473,1.88316771237718,0.148492437223208,4.12401573515157,0.679663153888778,0.89669676354302,0.620579152139524,1.63193674051155,84.4444444444444,150,250,250,300,0.0015,-5e-04,0.00075,0.00025,54.84
"54",1.3129502233322,0.974472580838903,1.68016479422536,1.25554324716316,2.33144899844209,0.140600748761608,0.980486591031034,2.35793648933092,3.31205604447359,1.68512241394759,0.142592520727552,3.40381233565514,0.623198946684536,0.623307096623307,0.576344674585526,1.21022390504048,87.0123456790123,100,200,250,200,0.00175,0.0015,0.00075,0.001,54.05
"55",1.60059835495424,1.06516755543209,1.86823865353081,1.51332366385543,2.77651427174001,0.115654898521675,1.06169769145165,2.70405982838733,3.95105555293981,1.86972247882539,0.133064465479247,4.0547124430848,0.65555127020246,0.734164911779252,0.707171222935175,1.44322518846576,90.320987654321,200,200,250,100,0.00075,0.00175,5e-04,5e-04,55.9
"56",1.1196003572808,1.28178529165403,1.23989413414416,1.04961520757658,2.76511758337451,0.133641961290521,1.2188730439222,2.72705706767202,3.94451195850014,1.25317545775122,0.159240722011823,4.03411185952526,0.628630752072561,0.637763190445776,0.830678363783477,1.30366765822845,88.5925925925926,150,200,250,250,5e-04,0.00025,0.00125,0,55.79
"57",1.7526414867252,0.868408332364525,2.19756057051252,1.84526497293017,2.7816800904653,0.136811242328501,0.873628754113735,2.80476587639491,4.05021649601228,2.19902231924342,0.138778907730086,4.00106087432149,0.718425162844583,0.761997668339002,0.61439685728669,1.45135368845498,85.1358024691358,250,150,250,100,0.00075,-0.00025,0,0.00075,55.28
"58",1.33010139813363,0.879153032971739,1.75067161863526,1.24048917424248,2.42346408013929,0.139796388561117,0.886375284223978,2.44605231481132,3.45319663809166,1.66924856017415,0.13351511809204,3.37688727204599,0.515845511365564,0.625532336369343,0.631353288209733,1.30899252106502,86.1234567901235,100,250,100,200,0.00075,0.00125,0.001,0.0015,55.59
"59",1.2017762465049,0.998390711790475,1.71844556803469,1.26106431499767,2.68634799472951,0.142912250813514,0.944362713334899,2.67058436703091,3.81735462457731,1.71343205010522,0.144925554843463,3.8395215405379,0.558461875503975,0.662659324753331,0.649003398705956,1.35588814335307,81.8271604938272,150,150,250,100,0.00125,0.00175,0.00025,-5e-04,55.31
"60",1.5100035198642,0.946952658110901,2.18094984370928,1.49463046285356,2.82784610681747,0.159563693170364,1.00997284936751,2.93092250699886,4.09719180164337,2.29645617466333,0.159703653094933,4.1261238194415,0.633479783113188,0.774218485315913,0.719992961520342,1.53237688286444,81.9753086419753,100,250,200,150,0.00125,0,5e-04,5e-04,54.23
"61",2.10203272003529,0.17583628278683,1.51145837248307,2.0852074024474,1.07456280007832,1.24548163944819,0.163312300415473,1.06729622372729,0.899933623522629,1.44882118049858,1.24601916550841,0.888748550189954,0.716385700378403,0.365869426754285,0.189630871671372,0.966546205347471,66.5185185185185,200,300,100,100,-5e-04,0.001,0.001,0.00175,48.98
"62",2.22076358307012,0.18682873629758,1.37983004215809,2.21317043827378,1.13185826287666,0.832979475967066,0.191963059103682,1.18541835238891,0.749797880667547,1.38163828368422,0.874046251198699,0.71879706314263,0.793364579481279,0.430119431759812,0.200012663966327,0.690341878569807,71.9012345679012,150,200,200,250,0.002,0.0015,0.00075,0.0015,47.41
"63",2.14883330296408,0.196520468541071,1.90043874647636,2.17842664709525,1.03770881530716,1.0306936872712,0.215635487480166,1.02557294543217,1.02099507903262,1.82742052062567,1.04712785252827,1.01443011251362,0.788706327639981,0.332089889901832,0.185131402055063,0.863978295624177,65.5802469135803,250,200,100,200,0.00175,-0.00025,-5e-04,0,47.04
"64",2.13932637575253,0.149628537242647,1.2442009726788,2.06780697537159,1.1452522289582,1.12685225123201,0.143148952004647,1.18078121167234,0.788430754363062,1.23822337441133,1.13608449630584,0.784102259613643,0.68145898945594,0.41121481115893,0.203586246941,0.699118906492493,66.320987654321,300,100,200,100,0.00025,0.002,0,0.00175,46.36
"65",2.18019508454584,0.165262460466222,1.39823131009682,2.14955645171304,1.12092023354912,0.849169811512582,0.176088034684451,1.12587867478649,0.797026600722865,1.46549205626752,0.858633418992807,0.823695667117515,0.773342902816299,0.468786970529587,0.214759954992483,0.773101982970155,70.320987654321,150,250,250,150,0.00025,-0.00025,0.00125,-0.00025,48.23
"66",1.91488439939032,0.170591949519746,1.04284886908227,1.85027514740608,0.986892715236203,0.893065100976787,0.159954622956954,1.03199801443942,0.585527052170713,1.03868011436887,0.917219949436422,0.587945130311675,0.762615667102487,0.356251852770258,0.222198116509001,0.551368134387864,73.2839506172839,100,150,150,150,5e-04,0.00075,0.00075,0,47.8
"67",2.14385630028516,0.169057648256293,1.34444420500536,2.15692706395872,1.14382708906129,0.908678266540338,0.156304924964403,1.11669384653822,0.737309016886945,1.33267071341472,0.909793460751013,0.78040789932246,0.708814342003943,0.370063965756977,0.195355667114093,0.744041096729415,71.5555555555556,200,150,150,250,0,0.0015,0.001,-0.00025,48.79
"68",2.13129054788874,0.153541620672691,0.995247568101264,2.06233714642176,1.10958981084215,1.11168789444667,0.14220083067678,1.15560354560997,0.606815778511047,0.942690774919267,1.12337319548137,0.575518628863186,0.663807717251654,0.426393157638153,0.183594754809768,0.703981667160476,69.2345679012346,200,250,250,150,0.00175,0.00175,0.00175,0.001,48.01
"69",2.37822024168249,0.18859397520399,1.36348784321695,2.41944790068631,1.23632613058944,1.32194396169966,0.19229957245647,1.20664387895067,0.797516770039116,1.37149905460952,1.27366624627817,0.748210391488229,0.78405996194651,0.419452468043939,0.200749529279094,0.816790165739044,67.5061728395062,100,300,150,100,0.00125,0.00125,0,0.00075,48.27
"70",2.13828370319754,0.183946734861522,1.52421830357011,2.1230753869177,1.07801099595221,0.92305920009116,0.182235455842336,1.07839586014748,0.820522808155369,1.59911140043312,0.932667185408921,0.859605530361273,0.827493890289074,0.393284915443423,0.226557406641817,0.837064864324033,71.6049382716049,300,100,150,250,0.00025,0.00075,-0.00025,-0.00025,46.73
"71",1.46622458666118,2.28085241293404,1.33634774466782,1.39701351812402,1.00527710696057,2.01373119085715,2.24739993800677,1.00893807005867,0.671929552298726,1.24241133827193,1.98876289222653,0.615897118721363,0.580017809079734,0.486024015280285,0.546842265866117,0.551751824135322,99.4567901234568,300,150,150,100,0.001,0.00125,0.00125,5e-04,59.7
"72",1.58546188010993,2.4569723038638,1.49848056547899,1.51789860210086,0.977177329620839,2.06133606842238,2.44281244853678,1.03019191836037,0.801864396430421,1.51305164288246,2.06842767708008,0.749347566413979,0.794804700881855,0.540113482409077,0.477355841471221,0.58059502993745,98.6172839506173,100,150,200,200,0.00025,0.0015,0,0.002,59.65
"73",1.74054421987512,2.85148560518938,1.51638468265354,1.66306292881265,0.938999572152003,2.20689103739853,2.85927972227819,0.945104311442225,0.765770483176565,1.5704649510197,2.26462760427594,0.805964082292214,0.813526380718876,0.498016049228797,0.632077565821208,0.622605751330092,97.4320987654321,250,150,200,250,0.002,0.001,0.00125,5e-04,58.18
"74",1.67125329700929,2.23072748650432,1.27636018183444,1.61597632663262,0.986219241202654,2.33072099344811,2.21866043458776,0.986021018482177,0.637330842251996,1.26763433885276,2.41839581954509,0.646179646933919,0.61772656955614,0.579614927642399,0.557953099818657,0.568909950263239,99.9506172839506,250,250,150,150,-5e-04,0.00125,0.00175,5e-04,58.86
"75",1.78881800459433,2.53944007971987,1.47131901307054,1.72721340343552,0.870337961975326,1.92154179203752,2.46581429636808,0.816587814909439,0.57170813944145,1.46811247026642,1.88048182019338,0.562328698387234,0.84421881249055,0.528467495503166,0.48000648332932,0.52296060175554,98.0740740740741,200,250,100,150,0.00125,0.002,0.002,0.00075,59.44
"76",1.69476770747637,2.62033569532627,1.69593031246807,1.68659861368487,0.690401027745422,1.93005293332976,2.62560165125811,0.691845156919042,0.559101572614926,1.61595153533947,1.91270091083798,0.560424572550822,0.87444003856316,0.48258726290533,0.503726370982887,0.606025164097482,97.7283950617284,150,250,100,150,0,0,-0.00025,0.0015,58.51
"77",1.659174859116,2.78660007262024,1.2891769488047,1.59715476564793,0.719599734845096,1.90516115503038,2.70652581166648,0.729198804547625,0.642956687278315,1.29702114886601,1.88875473885987,0.626869886417801,0.880735628911381,0.439961248709471,0.537307195429893,0.599442451664858,96.3456790123457,200,250,300,250,0,0.00025,0.001,-0.00025,59.16
"78",1.74629188356618,2.51740305190519,1.27112714507326,1.66416414058977,0.863409728529772,1.80617450051255,2.56467144026657,0.908915247545604,0.552686104497095,1.26401362954522,1.78821249978584,0.5027910626904,0.927325488855308,0.498634325481595,0.475373657624592,0.588265421921528,97.8765432098765,100,300,250,200,-0.00025,5e-04,0.001,0.00075,60.08
"79",1.65076008047154,2.43231467280905,1.15510697798316,1.58941671849466,0.65635717179016,1.77084158553742,2.3860466242602,0.631207131417517,0.581094898542356,1.14862556461334,1.73084750619706,0.576105179767844,0.692704384345437,0.481544795323148,0.495445478735763,0.515380349249928,99.1111111111111,150,300,200,100,0.00075,0.00175,-5e-04,0,59.53
"80",1.59023531639784,2.44913876806221,1.1239859326655,1.51706886888512,0.821835866699859,1.88463208183962,2.38752052811812,0.780424152087187,0.677517111107513,1.06036524947225,1.86089290039809,0.722207152419464,0.883289872450548,0.47410510458653,0.508558642701463,0.581286776242087,98.4691358024691,250,300,300,300,0.00025,0.0015,0.002,0.00025,59.6
